apellido1,apellido2,nivel,nombre,name
PEREZ,CORTES,3,SERGIO,"PEREZ CORTES, SERGIO"
DIAZ,ARCINIEGA,1,VICTOR,"DIAZ ARCINIEGA, VICTOR"
HAMEL,WILCKE,2,RAINER,"HAMEL WILCKE, RAINER"
GARCIA,DE LOS ARCOS,2,MARIA,"GARCIA DE LOS ARCOS, MARIA"
LEMA,LABADIE D ARCE,1,ROSA,"LEMA LABADIE D ARCE, ROSA"
GARCIA,CANCLINI,3,NESTOR,"GARCIA CANCLINI, NESTOR"
DUSSEL,AMBROSINI,3,ENRIQUE,"DUSSEL AMBROSINI, ENRIQUE"
RUIZ,ABREU,2,ALVARO,"RUIZ ABREU, ALVARO"
GIMATE WELSH,HERNANDEZ,3,ADRIAN,"GIMATE WELSH HERNANDEZ, ADRIAN"
MIER,GARZA,2,RAYMUNDO,"MIER GARZA, RAYMUNDO"
MARTINEZ,CONTRERAS,2,JORGE,"MARTINEZ CONTRERAS, JORGE"
CASTILLO,PALMA,2,NORMA,"CASTILLO PALMA, NORMA"
SANCEN,CONTRERAS,1,FERNANDO,"SANCEN CONTRERAS, FERNANDO"
LAU,JAIVEN,1,ANA,"LAU JAIVEN, ANA"
LOPEZ,Y CAMARA,1,VICTOR,"LOPEZ Y CAMARA, VICTOR"
REYGADAS,ROBLES GIL,3,LUIS,"REYGADAS ROBLES GIL, LUIS"
ZAVALA,ALVARADO,2,LAURO,"ZAVALA ALVARADO, LAURO"
HERNANDEZ,SILVA,1,HECTOR,"HERNANDEZ SILVA, HECTOR"
LERMAN,ALPERSTEIN,1,AIDA,"LERMAN ALPERSTEIN, AIDA"
BARTRA,Y MURIA,2,ELIONOR,"BARTRA Y MURIA, ELIONOR"
LARA,ZAVALA,3,MARIA,"LARA ZAVALA, MARIA"
DE TERESA,OCHOA,2,ANA,"DE TERESA OCHOA, ANA"
CONNAUGHTON,HANLEY,3,BRIAN,"CONNAUGHTON HANLEY, BRIAN"
ILLADES,AGUIAR,1,GUSTAVO,"ILLADES AGUIAR, GUSTAVO"
NIETO,CALLEJA,2,RAUL,"NIETO CALLEJA, RAUL"
ACEVES,PASTRANA,1,PATRICIA,"ACEVES PASTRANA, PATRICIA"
ILLADES,AGUIAR,3,CARLOS,"ILLADES AGUIAR, CARLOS"
DIAZ,CRUZ,2,RODRIGO,"DIAZ CRUZ, RODRIGO"
CASTELLANOS,GUERRERO,2,ALICIA,"CASTELLANOS GUERRERO, ALICIA"
RODRIGUEZ,MORALES,1,LUIS,"RODRIGUEZ MORALES, LUIS"
PAPPE,WILLENEGGER,1,SILVIA,"PAPPE WILLENEGGER, SILVIA"
SALAZAR,CARRION,2,LUIS,"SALAZAR CARRION, LUIS"
DOMENELLA,AMADIO,2,ANA,"DOMENELLA AMADIO, ANA"
GARCIA,CHAVEZ,1,JOSE,"GARCIA CHAVEZ, JOSE"
LOPEZ,GONZALEZ,1,ARALIA,"LOPEZ GONZALEZ, ARALIA"
JERONIMO,ROMERO,1,SAUL,"JERONIMO ROMERO, SAUL"
TORTOLERO,VILLASEÑOR,3,ALEJANDRO,"TORTOLERO VILLASEÑOR, ALEJANDRO"
LAUREANO,CRUCES,2,ANA,"LAUREANO CRUCES, ANA"
LAZARIN,MIRANDA,1,FEDERICO,"LAZARIN MIRANDA, FEDERICO"
CANSIGNO,GUTIERREZ,1,YVONNE,"CANSIGNO GUTIERREZ, YVONNE"
LANDAZURI,BENITEZ,1,GISELA,"LANDAZURI BENITEZ, GISELA"
VON DER WALDE,MOHENO,2,LILLIAN,"VON DER WALDE MOHENO, LILLIAN"
PEREZ,TOLEDO,2,SONIA,"PEREZ TOLEDO, SONIA"
MANDUJANO,VALDES,1,MARIO,"MANDUJANO VALDES, MARIO"
PORTAL,ARIOSA,2,MARIA,"PORTAL ARIOSA, MARIA"
RODILLA,LEON,2,MARIA,"RODILLA LEON, MARIA"
ZARATE,VIDAL,1,MARGARITA,"ZARATE VIDAL, MARGARITA"
GARMA,NAVARRO,2,CARLOS,"GARMA NAVARRO, CARLOS"
OLAVARRIA,PATIÑO,3,MARIA,"OLAVARRIA PATIÑO, MARIA"
SEGRE,MALAGOLI,1,ENZO,"SEGRE MALAGOLI, ENZO"
TORRES,MEDINA,1,VICENTE,"TORRES MEDINA, VICENTE"
GRANJA,CASTRO,2,DULCE,"GRANJA CASTRO, DULCE"
FERNANDEZ,PONCELA,2,ANA,"FERNANDEZ PONCELA, ANA"
MANDOKI,WINKLER,2,CATALINA,"MANDOKI WINKLER, CATALINA"
PAOLI,BOLIO,2,JOSE,"PAOLI BOLIO, JOSE"
GUILLAUMIN,JUAREZ,2,GODFREY,"GUILLAUMIN JUAREZ, GODFREY"
ROSAS,MANTECON,2,ANA,"ROSAS MANTECON, ANA"
GORBACH,RUDOY,2,FRIDA,"GORBACH RUDOY, FRIDA"
CAPISTRAN GARZA,BERT,1,ALEJANDRA,"CAPISTRAN GARZA BERT, ALEJANDRA"
GIGLIA,CIOTTA,2,ANGELA,"GIGLIA CIOTTA, ANGELA"
GUERRERO,BACA,2,LUIS,"GUERRERO BACA, LUIS"
LEYVA,MARTINEZ,2,GUSTAVO,"LEYVA MARTINEZ, GUSTAVO"
PEREZ,Y ELIZUNDIA,1,NORA,"PEREZ Y ELIZUNDIA, NORA"
CASTAÑEDA,REYES,2,JOSE,"CASTAÑEDA REYES, JOSE"
GUERRA,MANZO,1,ENRIQUE,"GUERRA MANZO, ENRIQUE"
CASANUEVA,LOPEZ,2,MARIO,"CASANUEVA LOPEZ, MARIO"
ORTIZ,BULLE GOYRI,1,ALEJANDRO,"ORTIZ BULLE GOYRI, ALEJANDRO"
RODRIGUEZ,ZEPEDA,3,JESUS,"RODRIGUEZ ZEPEDA, JESUS"
PIÑON,GAYTAN,2,JOSE,"PIÑON GAYTAN, JOSE"
RODRIGUEZ,VIQUEIRA,3,MANUEL,"RODRIGUEZ VIQUEIRA, MANUEL"
ZAMUDIO,RODRIGUEZ,1,LUZ,"ZAMUDIO RODRIGUEZ, LUZ"
BAZANT,Y SANCHEZ,3,JAN,"BAZANT Y SANCHEZ, JAN"
LEIDENBERGER,sin apellido Materno,2,GEORG,"LEIDENBERGER sin apellido Materno, GEORG"
SANCHEZ,RUIZ,2,GERARDO,"SANCHEZ RUIZ, GERARDO"
MOTA,PINTO,2,SILVIO,"MOTA PINTO, SILVIO"
PEREZ,Y PEREZ,1,RAFAEL,"PEREZ Y PEREZ, RAFAEL"
HERNANDEZ,MARTINEZ,1,LAURA,"HERNANDEZ MARTINEZ, LAURA"
MORENO,OLIVOS,1,TIBURCIO,"MORENO OLIVOS, TIBURCIO"
FERNANDEZ DE CASTRO,TAPIA,1,JOSE,"FERNANDEZ DE CASTRO TAPIA, JOSE"
HAWAYEK,GONZALEZ,1,ANTOINETTE,"HAWAYEK GONZALEZ, ANTOINETTE"
LEVIN,ROJO,1,DANNA,"LEVIN ROJO, DANNA"
ALEGRIA,DE LA COLINA,1,MA.,"ALEGRIA DE LA COLINA, MA."
HIGASHI,DIAZ,2,OMAR,"HIGASHI DIAZ, OMAR"
SANTIAGO,OROPEZA,2,TERESA,"SANTIAGO OROPEZA, TERESA"
ARBESU,GARCIA,1,MARIA,"ARBESU GARCIA, MARIA"
AMOROSO,BOELCKE,1,NICOLAS,"AMOROSO BOELCKE, NICOLAS"
ESPINOSA,RODRIGUEZ,1,EDUARDO,"ESPINOSA RODRIGUEZ, EDUARDO"
BESSERER,ALATORRE,2,JOSE,"BESSERER ALATORRE, JOSE"
PINO,HIDALGO,C,RICARDO,"PINO HIDALGO, RICARDO"
TRUEBA,ATIENZA,1,MARIA,"TRUEBA ATIENZA, MARIA"
PORTER,GALETAR,2,VICTOR,"PORTER GALETAR, VICTOR"
OCHOA,VEGA,1,ALEJANDRO,"OCHOA VEGA, ALEJANDRO"
GONZALEZ,POZO,2,ALBERTO,"GONZALEZ POZO, ALBERTO"
MENDEZ,Y BERRUETA,1,LUIS,"MENDEZ Y BERRUETA, LUIS"
CEDEÑO,VALDIVIEZO,1,ALBERTO,"CEDEÑO VALDIVIEZO, ALBERTO"
MARTINEZ,CARRIZALES,1,JOSE,"MARTINEZ CARRIZALES, JOSE"
PELAEZ,CEDRES,1,ALVARO,"PELAEZ CEDRES, ALVARO"
BARBOSA,CRUZ,1,ROGER,"BARBOSA CRUZ, ROGER"
MORA,BUSTOS,1,LUCIO,"MORA BUSTOS, LUCIO"
ACHIM,sin apellido Materno,1,ANCA,"ACHIM sin apellido Materno, ANCA"
MAC GREGOR,CAMPUZANO,1,JAVIER,"MAC GREGOR CAMPUZANO, JAVIER"
SANCHEZ,PEREZ,2,MARIA,"SANCHEZ PEREZ, MARIA"
ITO,SUGIYAMA,1,GLORIA,"ITO SUGIYAMA, GLORIA"
HERNANDEZ,VAZQUEZ,1,JUAN,"HERNANDEZ VAZQUEZ, JUAN"
ABASCAL,MENA,1,MARIA,"ABASCAL MENA, MARIA"
JUAREZ,ROMERO,1,JUANA,"JUAREZ ROMERO, JUANA"
GONZALEZ,GARCIA,1,MARCELO,"GONZALEZ GARCIA, MARCELO"
ORTEGA,OLIVARES,1,MARIO,"ORTEGA OLIVARES, MARIO"
YEBENES,ESCARDO,2,ZENIA,"YEBENES ESCARDO, ZENIA"
DIEGUEZ,CABALLERO,2,ILEANA,"DIEGUEZ CABALLERO, ILEANA"
RAMOS,IBAÑEZ,C,NORMA,"RAMOS IBAÑEZ, NORMA"
SALDIVAR,GARDUÑO,1,ALICIA,"SALDIVAR GARDUÑO, ALICIA"
TELLKAMP,sin apellido Materno,2,JOERG,"TELLKAMP sin apellido Materno, JOERG"
PEÑALOSA,CASTRO,1,EDUARDO,"PEÑALOSA CASTRO, EDUARDO"
ARAUJO,PARDO,1,ALEJANDRO,"ARAUJO PARDO, ALEJANDRO"
MARTINEZ,ANDRADE,1,MARINA,"MARTINEZ ANDRADE, MARINA"
GARCIA,FRANCO,1,ALEJANDRA,"GARCIA FRANCO, ALEJANDRA"
HUACUZ,ELIAS,1,MARIA,"HUACUZ ELIAS, MARIA"
SCHUESSLER,MILLER,2,MICHAEL,"SCHUESSLER MILLER, MICHAEL"
VELAZQUEZ,BECERRIL,1,CESAR,"VELAZQUEZ BECERRIL, CESAR"
ARZATE,PEREZ,C,MIGUEL,"ARZATE PEREZ, MIGUEL"
BAEZ VILLASEÑOR,MORENO,1,MARIA,"BAEZ VILLASEÑOR MORENO, MARIA"
MUÑOZ,CRUZ,2,HECTOR,"MUÑOZ CRUZ, HECTOR"
MESQUITA SAMPAIO,MADUREIRA,1,MIRIAM,"MESQUITA SAMPAIO MADUREIRA, MIRIAM"
ANTUNEZ,OLIVERA,1,ROCIO,"ANTUNEZ OLIVERA, ROCIO"
SERRANO,MORALES,C,JULIO,"SERRANO MORALES, JULIO"
RAMEY,sin apellido Materno,1,JAMES,"RAMEY sin apellido Materno, JAMES"
FERRUZCA,NAVARRO,1,MARCO,"FERRUZCA NAVARRO, MARCO"
PEREZ AMADOR,ADAM,1,ALBERTO,"PEREZ AMADOR ADAM, ALBERTO"
VALLADARES,DE LA CRUZ,1,LAURA,"VALLADARES DE LA CRUZ, LAURA"
SCHIFTER,ACEVES,1,LILIANA,"SCHIFTER ACEVES, LILIANA"
JUAREZ,NAJERA,1,MARGARITA,"JUAREZ NAJERA, MARGARITA"
FUENTES,FREIXANET,1,VICTOR,"FUENTES FREIXANET, VICTOR"
GALLEGOS,CAMACHO,1,ENRIQUE,"GALLEGOS CAMACHO, ENRIQUE"
PEREZ,PAREDES,1,MA.,"PEREZ PAREDES, MA."
NUÑEZ,sin apellido Materno,1,CESAR,"NUÑEZ sin apellido Materno, CESAR"
VAZQUEZ,MANTECON,1,ALVARO,"VAZQUEZ MANTECON, ALVARO"
MARTINEZ,BOHORQUEZ,1,MAXIMILIANO,"MARTINEZ BOHORQUEZ, MAXIMILIANO"
GOBEL,sin apellido Materno,1,CHRISTOF,"GOBEL sin apellido Materno, CHRISTOF"
ROCHMAN,BEER,1,DINA,"ROCHMAN BEER, DINA"
ALVAREZ,DIAZ,1,JORGE,"ALVAREZ DIAZ, JORGE"
SPERLING,sin apellido Materno,1,CHRISTIAN,"SPERLING sin apellido Materno, CHRISTIAN"
ESTRELLA,GONZALEZ,1,ALEJANDRO,"ESTRELLA GONZALEZ, ALEJANDRO"
ARANA,LECHUGA,1,DEBORA,"ARANA LECHUGA, DEBORA"
GONZALEZ,NAVARRO,1,MANUEL,"GONZALEZ NAVARRO, MANUEL"
VALVERDE,PEREZ,1,NURIA,"VALVERDE PEREZ, NURIA"
ESPINOSA,DORANTES,1,ELIZABETH,"ESPINOSA DORANTES, ELIZABETH"
JAIMEZ,GONZALEZ,C,CARLOS,"JAIMEZ GONZALEZ, CARLOS"
NUÑEZ,RODRIGUEZ,1,CARLOS,"NUÑEZ RODRIGUEZ, CARLOS"
AGUAYO,AYALA,1,ADRIANA,"AGUAYO AYALA, ADRIANA"
TERAN,PEREZ,C,GUADALUPE,"TERAN PEREZ, GUADALUPE"
MORALES,FAEDO,1,MAYULI,"MORALES FAEDO, MAYULI"
MERCADILLO,CABALLERO,1,ROBERTO,"MERCADILLO CABALLERO, ROBERTO"
MINAYA,HERNANDEZ,C,FERNANDO,"MINAYA HERNANDEZ, FERNANDO"
HERNANDEZ,ZAMORA,1,GREGORIO,"HERNANDEZ ZAMORA, GREGORIO"
VAZQUEZ,VELA,C,MARIA,"VAZQUEZ VELA, MARIA"
SALCEDO,FLORES,1,ANTONIO,"SALCEDO FLORES, ANTONIO"
RIOS,MIRANDA,C,ALEJANDRO,"RIOS MIRANDA, ALEJANDRO"
RODRIGUEZ,MANZO,2,FAUSTO,"RODRIGUEZ MANZO, FAUSTO"
ROZENTAL,HOLZER,C,SANDRA,"ROZENTAL HOLZER, SANDRA"
REIG,ALAMILLO,1,MARIA,"REIG ALAMILLO, MARIA"
REYES,ORTIZ,1,JOSE,"REYES ORTIZ, JOSE"
MOLINA,JIMENEZ,C,TANIA,"MOLINA JIMENEZ, TANIA"
SANCHEZ,MARTINEZ,1,JOSE,"SANCHEZ MARTINEZ, JOSE"
RIOS,GORDILLO,1,CARLOS,"RIOS GORDILLO, CARLOS"
AROCH,FUGELLIE,C,PAULINA,"AROCH FUGELLIE, PAULINA"
DUARTE,CRUZ,C,JOSE,"DUARTE CRUZ, JOSE"
LOPEZ,GONZALEZ,1,GEORGINA,"LOPEZ GONZALEZ, GEORGINA"
ZIRION,PEREZ,1,MIGUEL,"ZIRION PEREZ, MIGUEL"
CALDERON,RIVERA,1,EDITH,"CALDERON RIVERA, EDITH"
MUÑOZ,COVARRUBIAS,C,JUAN,"MUÑOZ COVARRUBIAS, JUAN"
RAMOS,MORALES,C,GABRIEL,"RAMOS MORALES, GABRIEL"
MARTINEZ,DE LA PEÑA,1,GLORIA,"MARTINEZ DE LA PEÑA, GLORIA"
PARRINI,ROSES,1,RODRIGO,"PARRINI ROSES, RODRIGO"
FRAGIO,GISTAU,1,ALBERTO,"FRAGIO GISTAU, ALBERTO"
DE PABLO,HAMMEKEN,C,LUIS,"DE PABLO HAMMEKEN, LUIS"
RODRIGUEZ,LICEA,C,MINERVA,"RODRIGUEZ LICEA, MINERVA"
ORTEGA,REYNA,1,JAIME,"ORTEGA REYNA, JAIME"
PERUJO,LAVIN,C,EMILIA,"PERUJO LAVIN, EMILIA"
GUERRA,DE LA HUERTA,1,ELEAZAR,"GUERRA DE LA HUERTA, ELEAZAR"
MORENO,GALVAN,1,FELIPE,"MORENO GALVAN, FELIPE"
HERNANDEZ,CAMACHO,C,GENARO,"HERNANDEZ CAMACHO, GENARO"
RICHARD,sin apellido Materno,1,ANALIESE,"RICHARD sin apellido Materno, ANALIESE"
PRIEGO,SANCHEZ,C,ANGELES,"PRIEGO SANCHEZ, ANGELES"
PADILLA,GALICIA,1,SERGIO,"PADILLA GALICIA, SERGIO"
CORREA,CHIAROTTI,C,MARIA,"CORREA CHIAROTTI, MARIA"
CASTRO,DOMINGO,2,PABLO,"CASTRO DOMINGO, PABLO"
BLASQUEZ,MARTINEZ,1,LIDIA,"BLASQUEZ MARTINEZ, LIDIA"
SASTRE,DOMINGUEZ,C,MARIA,"SASTRE DOMINGUEZ, MARIA"
BENITEZ,DAVILA,1,MONICA,"BENITEZ DAVILA, MONICA"
HERNANDEZ,RAZO,C,OSCAR,"HERNANDEZ RAZO, OSCAR"
MONTIEL,CASTRO,C,AUGUSTO,"MONTIEL CASTRO, AUGUSTO"
LINS,RIBEIRO,3,GUSTAVO,"LINS RIBEIRO, GUSTAVO"
ROCHA,ITURBIDE,C,MANUEL,"ROCHA ITURBIDE, MANUEL"
ROMERO,REBOLLAR,C,CESAR,"ROMERO REBOLLAR, CESAR"
PALMAS,PEREZ,C,SANTIAGO,"PALMAS PEREZ, SANTIAGO"
VARELA,HAM,1,JUAN,"VARELA HAM, JUAN"
VIZCARRA,MENDOZA,1,MARIO,"VIZCARRA MENDOZA, MARIO"
LAPIDUS,LAVINE,2,GRETCHEN,"LAPIDUS LAVINE, GRETCHEN"
ASOMOZA,PALACIOS,2,MAXIMILIANO,"ASOMOZA PALACIOS, MAXIMILIANO"
DE ITA,DE LA TORRE,1,ANTONIO,"DE ITA DE LA TORRE, ANTONIO"
ALVAREZ,CALDERON,3,JESUS,"ALVAREZ CALDERON, JESUS"
LOPEZ,ISUNZA,2,HECTOR,"LOPEZ ISUNZA, HECTOR"
VAZQUEZ,TORRES,2,HUMBERTO,"VAZQUEZ TORRES, HUMBERTO"
CONTRERAS,LARIOS,1,JOSE,"CONTRERAS LARIOS, JOSE"
ALEXANDER-KATZ,KAUFFMANN,2,ROBERTO,"ALEXANDER-KATZ KAUFFMANN, ROBERTO"
OLAYO,GONZALEZ,3,ROBERTO,"OLAYO GONZALEZ, ROBERTO"
BARRERA,CALVA,1,ENRIQUE,"BARRERA CALVA, ENRIQUE"
FUENTES,ZURITA,3,GUSTAVO,"FUENTES ZURITA, GUSTAVO"
CARDOSO,MARTINEZ,1,JUDITH,"CARDOSO MARTINEZ, JUDITH"
DEL ANGEL,MONTES,3,GLORIA,"DEL ANGEL MONTES, GLORIA"
VIVEROS,GARCIA,2,TOMAS,"VIVEROS GARCIA, TOMAS"
AGUILAR,PLIEGO,2,JULIA,"AGUILAR PLIEGO, JULIA"
LOPEZ,GOERNE,3,TESSY,"LOPEZ GOERNE, TESSY"
OCHOA,TAPIA,3,JESUS,"OCHOA TAPIA, JESUS"
ESPINOSA,PAREDES,3,GILBERTO,"ESPINOSA PAREDES, GILBERTO"
RUIZ,MARTINEZ,1,RICHARD,"RUIZ MARTINEZ, RICHARD"
TERAN,GILMORE,2,AMADOR,"TERAN GILMORE, AMADOR"
MANZUR,GUZMAN,2,ANGEL,"MANZUR GUZMAN, ANGEL"
GONZALEZ,BRAMBILA,1,MARGARITA,"GONZALEZ BRAMBILA, MARGARITA"
ALVAREZ,RAMIREZ,3,JOSE,"ALVAREZ RAMIREZ, JOSE"
LUGO,LEYTE,1,RAUL,"LUGO LEYTE, RAUL"
GOMEZ,TORRES,1,SERGIO,"GOMEZ TORRES, SERGIO"
MERAZ,RODRIGUEZ,2,MONICA,"MERAZ RODRIGUEZ, MONICA"
MARTINEZ,DELGADILLO,2,SERGIO,"MARTINEZ DELGADILLO, SERGIO"
VAZQUEZ,RODRIGUEZ,1,RODOLFO,"VAZQUEZ RODRIGUEZ, RODOLFO"
CHARLESTON,VILLALOBOS,1,SONIA,"CHARLESTON VILLALOBOS, SONIA"
ALJAMA,CORRALES,1,ANGEL,"ALJAMA CORRALES, ANGEL"
DE LOS REYES,HEREDIA,3,JOSE,"DE LOS REYES HEREDIA, JOSE"
DE LOS COBOS,SILVA,1,SERGIO,"DE LOS COBOS SILVA, SERGIO"
VACA,MIER,2,MABEL,"VACA MIER, MABEL"
RODRIGUEZ,SERRANO,1,GABRIELA,"RODRIGUEZ SERRANO, GABRIELA"
TENA,COLUNGA,2,ARTURO,"TENA COLUNGA, ARTURO"
GODINEZ,FERNANDEZ,1,JOSE,"GODINEZ FERNANDEZ, JOSE"
MEDINA,BAÑUELOS,1,VERONICA,"MEDINA BAÑUELOS, VERONICA"
HERNANDEZ,PEREZ,2,ISAIAS,"HERNANDEZ PEREZ, ISAIAS"
TORRES,RODRIGUEZ,2,MIGUEL,"TORRES RODRIGUEZ, MIGUEL"
TZOMPANTZI,MORALES,2,FRANCISCO,"TZOMPANTZI MORALES, FRANCISCO"
PALOMAR,PARDAVE,3,MANUEL,"PALOMAR PARDAVE, MANUEL"
SACRISTAN,ROCK,3,EMILIO,"SACRISTAN ROCK, EMILIO"
ESCARELA,PEREZ,2,RAFAEL,"ESCARELA PEREZ, RAFAEL"
HERNANDEZ,AVILA,2,JOSE,"HERNANDEZ AVILA, JOSE"
LOPEZ,ARENAS,1,MARIA,"LOPEZ ARENAS, MARIA"
BARRON,MEZA,1,MIGUEL,"BARRON MEZA, MIGUEL"
MORALES,CORONA,2,JUAN,"MORALES CORONA, JUAN"
ROMAN,ALONSO,1,GRACIELA,"ROMAN ALONSO, GRACIELA"
NOREÑA,FRANCO,1,LUIS,"NOREÑA FRANCO, LUIS"
GAITAN,GONZALEZ,1,MERCEDES,"GAITAN GONZALEZ, MERCEDES"
RODRIGUEZ,GONZALEZ,1,ALFREDO,"RODRIGUEZ GONZALEZ, ALFREDO"
PEREZ,CISNEROS,1,EDUARDO,"PEREZ CISNEROS, EDUARDO"
LICEAGA,CASTRO,1,JESUS,"LICEAGA CASTRO, JESUS"
RUBIO,PONCE,1,ALBERTO,"RUBIO PONCE, ALBERTO"
BARCELO,QUINTAL,1,ICELA,"BARCELO QUINTAL, ICELA"
PRIETO,GUERRERO,1,ALFONSO,"PRIETO GUERRERO, ALFONSO"
GOMEZ,SOBERON,1,MARIA,"GOMEZ SOBERON, MARIA"
PUEBLA,NUÑEZ,2,HECTOR,"PUEBLA NUÑEZ, HECTOR"
LUNA,SANCHEZ,1,ROSA,"LUNA SANCHEZ, ROSA"
ROMERO,ROMO,2,MARIO,"ROMERO ROMO, MARIO"
OLIVARES,GALVAN,2,JUAN,"OLIVARES GALVAN, JUAN"
ECHEVERRIA,ARJONILLA,2,JUAN,"ECHEVERRIA ARJONILLA, JUAN"
MARCELIN,JIMENEZ,1,RICARDO,"MARCELIN JIMENEZ, RICARDO"
AGUILAR,CORNEJO,1,MANUEL,"AGUILAR CORNEJO, MANUEL"
RUIZ SANDOVAL,HERNANDEZ,1,MANUEL,"RUIZ SANDOVAL HERNANDEZ, MANUEL"
CERVANTES,MACEDA,1,HUMBERTO,"CERVANTES MACEDA, HUMBERTO"
BELTRAN,CARBAJAL,1,FRANCISCO,"BELTRAN CARBAJAL, FRANCISCO"
LOPEZ,GUERRERO,1,MIGUEL,"LOPEZ GUERRERO, MIGUEL"
RAMOS,RAMOS,1,VICTOR,"RAMOS RAMOS, VICTOR"
ARROYO,ESPINOZA,1,DANNY,"ARROYO ESPINOZA, DANNY"
FLORES,MORENO,1,JORGE,"FLORES MORENO, JORGE"
COLIN,LUNA,1,JOSE,"COLIN LUNA, JOSE"
CASTILLA,HERNANDEZ,1,PATRICIA,"CASTILLA HERNANDEZ, PATRICIA"
SALES,CRUZ,1,ALFONSO,"SALES CRUZ, ALFONSO"
CORONA,AVENDAÑO,1,SILVIA,"CORONA AVENDAÑO, SILVIA"
JUAREZ,LUNA,1,GELACIO,"JUAREZ LUNA, GELACIO"
MIRANDA,TELLO,1,JOSE,"MIRANDA TELLO, JOSE"
RAMIREZ,MUÑOZ,1,JORGE,"RAMIREZ MUÑOZ, JORGE"
VALDES,PARADA,1,FRANCISCO,"VALDES PARADA, FRANCISCO"
GUTIERREZ,ARZALUZ,1,MIRELLA,"GUTIERREZ ARZALUZ, MIRELLA"
REAL,RAMIREZ,1,CESAR,"REAL RAMIREZ, CESAR"
CASTRO,GARCIA,1,MIGUEL,"CASTRO GARCIA, MIGUEL"
CASTILLO,ARAIZA,1,CARLOS,"CASTILLO ARAIZA, CARLOS"
GARFIAS,GARCIA,1,ELIZABETH,"GARFIAS GARCIA, ELIZABETH"
MAY,LOZANO,1,MARCOS,"MAY LOZANO, MARCOS"
RODRIGUEZ,DE LA COLINA,1,ENRIQUE,"RODRIGUEZ DE LA COLINA, ENRIQUE"
PONSICH,sin apellido Materno,1,ANTONIN,"PONSICH sin apellido Materno, ANTONIN"
GONZALEZ,REYES,1,LEONARDO,"GONZALEZ REYES, LEONARDO"
VILLEGAS,CORTEZ,1,JUAN,"VILLEGAS CORTEZ, JUAN"
PASCOE,CHALKE,1,MICHAEL,"PASCOE CHALKE, MICHAEL"
MOSQUEDA,ALTAMIRANO,1,HUGO,"MOSQUEDA ALTAMIRANO, HUGO"
MONTES DE OCA,YEMHA,1,MARIA,"MONTES DE OCA YEMHA, MARIA"
JIMENEZ,GONZALEZ,1,AIDA,"JIMENEZ GONZALEZ, AIDA"
LOPEZ,CALLEJAS,1,RAYMUNDO,"LOPEZ CALLEJAS, RAYMUNDO"
ROMERO PAREDES,RUBIO,1,HERNANDO,"ROMERO PAREDES RUBIO, HERNANDO"
MARTINEZ,VERA,1,CARLOS,"MARTINEZ VERA, CARLOS"
PEREA,OLVERA,1,TIZIANO,"PEREA OLVERA, TIZIANO"
TERRES,PEÑA,1,HILARIO,"TERRES PEÑA, HILARIO"
VAZQUEZ,ARENAS,1,JORGE,"VAZQUEZ ARENAS, JORGE"
ALONSO,GOMEZ,1,ALEJANDRO,"ALONSO GOMEZ, ALEJANDRO"
VAZQUEZ,MORILLAS,1,ALETHIA,"VAZQUEZ MORILLAS, ALETHIA"
OROS,RUIZ,1,SOCORRO,"OROS RUIZ, SOCORRO"
FAJARDO,ORTIZ,1,MARIA,"FAJARDO ORTIZ, MARIA"
TAPIA,HERNANDEZ,1,EDGAR,"TAPIA HERNANDEZ, EDGAR"
LOPEZ,GARCIA,1,IRVIN,"LOPEZ GARCIA, IRVIN"
GODINEZ,GARCIA,1,ANDRES,"GODINEZ GARCIA, ANDRES"
RODRIGUEZ,MARTINEZ,1,EDUARDO,"RODRIGUEZ MARTINEZ, EDUARDO"
CASTELLANOS,LOPEZ,C,SANDRA,"CASTELLANOS LOPEZ, SANDRA"
VELASCO,PEREZ,C,MARIBEL,"VELASCO PEREZ, MARIBEL"
LOPEZ,JAIMES,C,ANTONIO,"LOPEZ JAIMES, ANTONIO"
MEDINA,VELAZQUEZ,1,DULCE,"MEDINA VELAZQUEZ, DULCE"
LOPEZ,PEREZ,1,LIDIA,"LOPEZ PEREZ, LIDIA"
ORTIZ,PALACIOS,1,JESUS,"ORTIZ PALACIOS, JESUS"
SUAREZ,QUEZADA,1,VICTOR,"SUAREZ QUEZADA, VICTOR"
ALDANA,GONZALEZ,1,JORGE,"ALDANA GONZALEZ, JORGE"
ARELLANO,SANCHEZ,C,ULISES,"ARELLANO SANCHEZ, ULISES"
LABASTIDA,NUÑEZ,C,ISRAEL,"LABASTIDA NUÑEZ, ISRAEL"
MARTINEZ,MOLINA,C,MARIO,"MARTINEZ MOLINA, MARIO"
BRAVO,ACOSTA,C,ADRIAN,"BRAVO ACOSTA, ADRIAN"
PEREZ,SANCHEZ,1,GRETHELL,"PEREZ SANCHEZ, GRETHELL"
MORALES,GUADARRAMA,1,JUAN,"MORALES GUADARRAMA, JUAN"
GUTIERREZ,LIMON,C,MIGUEL,"GUTIERREZ LIMON, MIGUEL"
RODRIGUEZ,CLEMENTE,C,EDELMIRA,"RODRIGUEZ CLEMENTE, EDELMIRA"
ESPINOSA,VALDEMAR,1,ROSA,"ESPINOSA VALDEMAR, ROSA"
MORALES,MENDOZA,1,GETSEMANI,"MORALES MENDOZA, GETSEMANI"
